instrument,symbol,expiry,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_interest,chg_in_oi,timestamp
OPTIDX,NIFTY,2026-02-24,26950.0,CE,211.95,258.45,211.95,258.45,261.0,11,194.379575,1820,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,25750.0,CE,639.2,642.55,574.4,615.1,615.1,182,3117.48914,3900,2795,2025-12-09
OPTIDX,NIFTY,2025-12-23,27150.0,CE,0.0,0.0,0.0,117.35,4.95,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,26400.0,CE,54.15,58.2,38.75,40.15,40.15,17870,354443.94,339375,44025,2025-12-09
OPTIDX,NIFTY,2025-12-30,16000.0,CE,9900.0,9900.0,9900.0,9900.0,9890.2,1,19.425,350,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,23100.0,CE,0.0,0.0,0.0,3220.75,2812.65,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,23850.0,CE,2118.6,2118.6,2107.85,2113.25,2113.25,2,38.9448375,150,75,2025-12-09
OPTIDX,NIFTY,2025-12-30,24750.0,CE,1213.05,1213.05,1213.05,1213.05,1184.15,1,19.4722875,2700,-75,2025-12-09
OPTIDX,NIFTY,2025-12-30,25250.0,CE,725.0,812.0,712.95,759.25,759.25,30,585.424162,6225,-1275,2025-12-09
OPTIDX,NIFTY,2025-12-30,25300.0,CE,725.0,780.5,658.15,718.7,718.7,962,18776.0228,86850,-1125,2025-12-09
OPTIDX,NIFTY,2025-12-30,25750.0,CE,418.0,425.0,328.35,365.65,365.65,3791,74243.6982,65550,43275,2025-12-09
OPTIDX,NIFTY,2025-12-30,26000.0,CE,220.0,266.05,197.45,222.9,222.9,165844,3262377.89,8207625,1214525,2025-12-09
OPTIDX,NIFTY,2025-12-30,27000.0,CE,23.0,26.05,15.8,16.7,16.7,69268,1403681.43,7382500,378150,2025-12-09
OPTIDX,NIFTY,2025-12-30,27800.0,CE,6.0,6.65,4.1,4.7,4.7,4465,93114.1853,450675,-43875,2025-12-09
OPTIDX,NIFTY,2026-01-06,24400.0,CE,0.0,0.0,0.0,1800.5,1552.55,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,25200.0,CE,0.0,0.0,0.0,1100.15,832.75,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,25300.0,CE,0.0,0.0,0.0,1021.85,754.05,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26550.0,CE,0.0,0.0,0.0,225.0,125.25,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27050.0,CE,0.0,0.0,0.0,158.3,43.65,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27600.0,CE,0.0,0.0,0.0,68.3,10.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,23900.0,CE,0.0,0.0,0.0,2427.15,2125.95,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24450.0,CE,0.0,0.0,0.0,1915.1,1607.0,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24600.0,CE,1552.75,1552.75,1552.75,1552.75,1552.75,1,16.9992875,520,65,2025-12-09
OPTIDX,NIFTY,2025-12-23,26250.0,CE,98.9,98.9,67.0,70.6,70.6,4773,94248.4572,103650,8475,2025-12-09
OPTIDX,NIFTY,2025-12-23,25300.0,CE,697.4,710.4,650.0,653.05,653.05,26,506.966662,3075,750,2025-12-09
OPTIDX,NIFTY,2025-12-23,25050.0,CE,889.9,900.75,889.9,900.75,863.45,2,38.9179875,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,24950.0,CE,994.75,994.75,987.15,990.95,990.95,2,38.911425,75,75,2025-12-09
OPTIDX,NIFTY,2025-12-16,27150.0,CE,3.05,3.75,1.6,1.8,1.8,8571,174541.757,145275,50700,2025-12-09
OPTIDX,NIFTY,2025-12-16,27000.0,CE,4.25,4.65,1.85,2.0,2.0,287904,5830671.55,8494800,3870000,2025-12-09
OPTIDX,NIFTY,2025-12-16,26800.0,CE,6.75,6.75,2.4,2.6,2.6,191336,3846398.5,3195825,1311150,2025-12-09
OPTIDX,NIFTY,2025-12-16,25700.0,CE,297.05,319.0,213.6,246.1,246.1,103528,2015403.79,591975,413250,2025-12-09
OPTIDX,NIFTY,2025-12-30,27250.0,PE,1297.65,1297.65,1297.65,1297.65,1336.75,1,21.4107375,150,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,25500.0,CE,490.0,490.0,356.0,406.95,406.95,27905,542381.45,350925,238725,2025-12-09
OPTIDX,NIFTY,2025-12-16,24950.0,CE,990.0,990.0,939.75,939.75,918.1,2,38.8723125,225,75,2025-12-09
OPTIDX,NIFTY,2025-12-09,27450.0,CE,1.55,1.6,0.05,0.05,25839.65,101899,2097908.58,673800,-154650,2025-12-09
OPTIDX,NIFTY,2025-12-09,27000.0,CE,0.9,2.1,0.05,0.05,25839.65,1110952,22497514.7,7573950,-3611175,2025-12-09
OPTIDX,NIFTY,2025-12-23,26900.0,CE,10.75,10.95,6.9,7.5,7.5,6132,123756.005,143175,-83550,2025-12-09
OPTIDX,NIFTY,2025-12-09,26050.0,CE,14.85,16.0,0.05,0.15,25839.65,9344979,182598886.0,5291850,-6131100,2025-12-09
OPTIDX,NIFTY,2025-12-09,25650.0,CE,235.7,288.2,112.4,190.35,25839.65,458249,8874634.06,255675,206925,2025-12-09
OPTIDX,NIFTY,2025-12-09,25450.0,CE,438.15,485.25,293.15,386.3,25839.65,5656,109499.208,32550,24525,2025-12-09
OPTIDX,NIFTY,2025-12-09,25250.0,CE,608.55,681.95,500.1,582.55,25839.65,291,5631.47868,5700,525,2025-12-09
OPTIDX,NIFTY,2025-12-09,24800.0,CE,1010.5,1118.9,951.6,1041.95,25839.65,23,445.201125,3375,-375,2025-12-09
OPTIDX,NIFTY,2025-12-09,23950.0,CE,0.0,0.0,0.0,2182.45,25839.65,0,0.0,150,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,26700.0,PE,760.55,849.8,700.0,763.05,763.05,415,8556.3189,126975,-6150,2025-12-09
OPTIDX,NIFTY,2025-12-30,26900.0,PE,959.55,1017.95,894.7,946.2,946.2,512,10712.4544,51825,-6750,2025-12-09
OPTIDX,NIFTY,2025-12-30,27300.0,PE,1339.95,1394.9,1336.95,1394.55,1384.75,12,258.0177,33300,-75,2025-12-09
OPTIDX,NIFTY,2025-12-23,24200.0,CE,1699.15,1699.15,1699.15,1699.15,1690.95,1,19.4243625,375,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,25950.0,CE,42.5,42.5,0.05,0.2,25839.65,21093180,410701675.0,6087450,-1302900,2025-12-09
OPTIDX,NIFTY,2025-12-30,27350.0,PE,1396.1,1396.1,1390.85,1393.5,1393.5,2,43.1152125,225,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,25300.0,CE,592.2,633.5,443.55,538.85,25839.65,4527,87743.0469,12975,-1500,2025-12-09
OPTIDX,NIFTY,2025-12-30,27800.0,PE,1890.0,1890.0,1880.0,1880.0,1874.35,9,200.4,3975,675,2025-12-09
OPTIDX,NIFTY,2025-12-23,25250.0,CE,708.55,708.55,702.45,705.2,705.2,4,77.8654875,75,75,2025-12-09
OPTIDX,NIFTY,2025-12-23,26000.0,CE,181.1,201.35,141.6,157.85,157.85,25831,506976.903,611475,218475,2025-12-09
OPTIDX,NIFTY,2025-12-23,26800.0,CE,15.35,15.35,8.7,9.35,9.35,10670,214560.853,331350,71775,2025-12-09
OPTIDX,NIFTY,2025-12-30,19000.0,CE,7000.0,7000.0,6982.55,6982.55,6899.7,2,38.9869125,9425,-75,2025-12-09
OPTIDX,NIFTY,2025-12-30,22000.0,CE,3991.3,4040.0,3875.0,3958.45,3958.45,121,2357.56353,428900,-3725,2025-12-09
OPTIDX,NIFTY,2025-12-30,23700.0,CE,2254.15,2254.15,2245.55,2249.85,2249.85,2,38.924775,3300,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,24850.0,CE,1121.15,1121.15,1121.15,1121.15,1090.75,1,19.4783625,375,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,25350.0,CE,680.8,738.15,620.0,676.1,676.1,69,1346.95226,5400,1725,2025-12-09
OPTIDX,NIFTY,2025-12-30,26350.0,CE,98.25,115.5,83.0,89.95,89.95,6167,122318.92,201900,-12975,2025-12-09
OPTIDX,NIFTY,2025-12-30,26800.0,CE,34.0,34.0,23.35,24.55,24.55,41248,829940.601,1475775,-279750,2025-12-09
OPTIDX,NIFTY,2025-12-30,27100.0,CE,18.25,18.25,12.0,13.3,13.3,10655,216688.095,735750,-32025,2025-12-09
OPTIDX,NIFTY,2025-12-30,27200.0,CE,14.7,14.7,10.2,11.0,11.0,12698,259161.236,765975,-84975,2025-12-09
OPTIDX,NIFTY,2025-12-30,27400.0,CE,9.15,10.8,7.3,8.25,8.25,4261,87594.4715,327675,-22275,2025-12-09
OPTIDX,NIFTY,2025-12-30,27550.0,CE,9.6,9.7,5.35,6.25,6.25,374,7729.8624,34800,-6750,2025-12-09
OPTIDX,NIFTY,2025-12-30,31000.0,CE,1.8,8.0,1.25,1.65,1.65,2175,50571.6349,478400,28575,2025-12-09
OPTIDX,NIFTY,2026-01-06,24600.0,CE,0.0,0.0,0.0,1615.65,1362.0,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,24800.0,CE,0.0,0.0,0.0,1436.35,1176.9,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26450.0,CE,0.0,0.0,0.0,342.4,150.9,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26500.0,CE,106.85,117.0,90.2,94.55,94.55,676,11688.2662,21060,9165,2025-12-09
OPTIDX,NIFTY,2025-12-23,24550.0,CE,1371.85,1371.85,1321.9,1321.9,1343.7,2,38.8453125,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,24250.0,CE,1684.65,1684.65,1676.2,1680.45,1680.45,2,38.8956375,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,26150.0,CE,73.05,73.05,38.05,40.55,40.55,209700,4120585.02,2135925,777975,2025-12-09
OPTIDX,NIFTY,2025-12-16,25800.0,CE,225.0,244.25,156.45,179.95,179.95,470771,9177348.43,3136725,2703000,2025-12-09
OPTIDX,NIFTY,2026-01-06,27050.0,PE,0.0,0.0,0.0,1018.85,1140.1,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27650.0,PE,0.0,0.0,0.0,1519.9,1703.25,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27700.0,PE,0.0,0.0,0.0,1564.55,1751.8,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24550.0,PE,46.05,55.45,40.0,42.75,42.75,110,1758.70275,6760,650,2025-12-09
OPTIDX,NIFTY,2026-01-27,26500.0,PE,575.0,655.95,548.3,587.15,587.15,6705,118051.883,392860,14105,2025-12-09
OPTIDX,NIFTY,2025-12-16,25100.0,CE,837.55,850.0,720.0,787.15,787.15,167,3243.34957,48075,3150,2025-12-09
OPTIDX,NIFTY,2025-12-16,23950.0,CE,1923.25,1935.4,1908.5,1934.9,1934.9,7,135.848662,1125,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,27650.0,CE,1.0,1.55,0.05,0.1,25839.65,78034,1618287.51,206025,-22200,2025-12-09
OPTIDX,NIFTY,2025-12-09,27600.0,CE,0.8,1.6,0.05,0.1,25839.65,128249,2654840.29,1149750,-452550,2025-12-09
OPTIDX,NIFTY,2026-01-06,27300.0,CE,16.05,17.6,10.3,15.85,15.85,43,763.465527,1950,780,2025-12-09
OPTIDX,NIFTY,2025-12-09,27200.0,CE,0.95,1.95,0.05,0.1,25839.65,392408,8005421.74,5924850,-1068525,2025-12-09
OPTIDX,NIFTY,2025-12-09,26350.0,CE,1.7,3.4,0.05,0.1,25839.65,1627005,32155248.8,3525000,-4643175,2025-12-09
OPTIDX,NIFTY,2025-12-09,26300.0,CE,2.45,3.45,0.05,0.1,25839.65,2305316,45474723.6,6675600,-8541300,2025-12-09
OPTIDX,NIFTY,2025-12-09,26100.0,CE,8.9,8.9,0.05,0.15,25839.65,6649023,130166034.0,9623325,-13486425,2025-12-09
OPTIDX,NIFTY,2025-12-09,25350.0,CE,470.95,581.9,395.85,486.5,25839.65,910,17623.0106,11325,6975,2025-12-09
OPTIDX,NIFTY,2025-12-09,25200.0,CE,680.05,728.85,544.5,642.75,25839.65,716,13867.4329,11700,-6150,2025-12-09
OPTIDX,NIFTY,2025-12-09,25100.0,CE,751.25,818.3,649.6,736.15,25839.65,164,3177.30521,9450,-900,2025-12-09
OPTIDX,NIFTY,2025-12-16,25250.0,PE,14.15,24.4,7.95,9.0,9.0,45204,856487.667,563625,323325,2025-12-09
OPTIDX,NIFTY,2025-12-16,25250.0,CE,600.0,723.65,600.0,644.6,644.6,35,679.7628,2025,750,2025-12-09
OPTIDX,NIFTY,2025-12-16,25450.0,CE,448.1,525.0,398.1,450.2,450.2,191,3710.652,5025,3225,2025-12-09
OPTIDX,NIFTY,2025-12-09,26450.0,CE,3.2,3.2,0.05,0.1,25839.65,1366014,27099381.6,2588475,-2742975,2025-12-09
OPTIDX,NIFTY,2026-01-06,26750.0,PE,802.1,802.3,802.1,802.3,881.95,2,35.81786,130,130,2025-12-09
OPTIDX,NIFTY,2026-01-27,24300.0,CE,0.0,0.0,0.0,1997.0,1745.55,0,0.0,130,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,25800.0,CE,615.85,626.7,544.05,577.45,577.45,2208,37860.5379,85085,33735,2025-12-09
OPTIDX,NIFTY,2025-12-09,27700.0,PE,0.0,0.0,0.0,1590.9,25839.65,0,0.0,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,26350.0,PE,450.0,609.4,415.55,511.45,25839.65,3607,72672.3779,78675,-82725,2025-12-09
OPTIDX,NIFTY,2025-12-09,25650.0,PE,4.5,24.05,0.05,0.15,25839.65,7350220,141442426.0,4494450,1401450,2025-12-09
OPTIDX,NIFTY,2030-06-25,21000.0,PE,0.0,0.0,0.0,321.3,75.15,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-12-24,20000.0,PE,0.0,0.0,0.0,202.3,42.2,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,28000.0,PE,0.0,0.0,0.0,1488.1,1065.4,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,24000.0,PE,0.0,0.0,0.0,694.05,286.85,0,0.0,25,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,19000.0,PE,0.0,0.0,0.0,170.3,20.0,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,22000.0,PE,0.0,0.0,0.0,447.0,112.35,0,0.0,375,0,2025-12-09
OPTIDX,NIFTY,2028-06-27,29000.0,PE,0.0,0.0,0.0,3595.9,1638.75,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-06-27,26000.0,PE,0.0,0.0,0.0,2370.3,654.15,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2027-12-28,19000.0,PE,0.0,0.0,0.0,140.05,8.2,0,0.0,675,0,2025-12-09
OPTIDX,NIFTY,2026-12-29,29000.0,PE,1808.8,1880.15,1736.65,1777.6,2203.95,56,1293.66558,56250,2850,2025-12-09
OPTIDX,NIFTY,2026-12-29,17000.0,PE,0.0,0.0,0.0,97.05,0.05,0,0.0,2850,0,2025-12-09
OPTIDX,NIFTY,2026-12-29,15000.0,PE,0.0,0.0,0.0,20.05,0.05,0,0.0,1550,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,25050.0,PE,0.6,1.45,0.05,0.1,25839.65,408582,7676447.18,719250,-23925,2025-12-09
OPTIDX,NIFTY,2030-06-25,27000.0,CE,0.0,0.0,0.0,6972.5,5511.05,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,24000.0,CE,0.0,0.0,0.0,8085.35,6381.15,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,29000.0,CE,0.0,0.0,0.0,3645.75,2816.15,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,24150.0,PE,4.0,5.4,2.05,2.25,2.25,2034,36845.3645,41475,38550,2025-12-09
OPTIDX,NIFTY,2025-12-16,24750.0,PE,6.7,8.95,3.6,3.8,3.8,13247,245948.543,112200,27450,2025-12-09
OPTIDX,NIFTY,2025-12-16,24950.0,PE,7.4,12.2,4.5,4.8,4.8,19079,357116.983,315075,197925,2025-12-09
OPTIDX,NIFTY,2026-12-29,30000.0,CE,458.95,458.95,413.05,424.55,424.55,756,17250.4666,179325,20625,2025-12-09
OPTIDX,NIFTY,2026-01-27,25900.0,CE,583.75,583.8,480.0,517.4,517.4,4557,78209.8456,176735,130130,2025-12-09
OPTIDX,NIFTY,2026-01-27,26550.0,CE,202.8,228.3,193.75,203.55,203.55,232,4035.52617,10855,715,2025-12-09
OPTIDX,NIFTY,2026-01-27,26850.0,CE,118.7,140.8,115.85,119.35,119.35,163,2858.02341,10530,-1105,2025-12-09
OPTIDX,NIFTY,2026-02-24,24600.0,CE,0.0,0.0,0.0,1830.1,1616.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,24600.0,CE,1255.0,1330.0,1255.0,1330.0,1265.7,9,174.77175,1200,600,2025-12-09
OPTIDX,NIFTY,2026-02-24,24700.0,CE,0.0,0.0,0.0,1975.7,1532.3,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,25100.0,CE,0.0,0.0,0.0,1488.3,1214.4,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,25200.0,CE,0.0,0.0,0.0,1513.1,1140.2,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,25900.0,CE,752.45,770.1,693.75,716.9,716.9,185,3200.99819,4160,2730,2025-12-09
OPTIDX,NIFTY,2026-01-27,24900.0,CE,0.0,0.0,0.0,1243.15,1212.45,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26050.0,CE,611.2,639.35,602.4,639.35,610.9,33,571.809257,2730,845,2025-12-09
OPTIDX,NIFTY,2026-02-24,26400.0,CE,439.05,480.05,425.0,438.75,438.75,277,4832.71122,14495,10855,2025-12-09
OPTIDX,NIFTY,2026-02-24,27050.0,CE,217.25,217.25,200.0,200.0,234.4,6,106.305712,2340,-65,2025-12-09
OPTIDX,NIFTY,2026-02-24,27100.0,CE,189.5,210.0,181.85,185.1,185.1,100,1773.82517,8385,845,2025-12-09
OPTIDX,NIFTY,2026-02-24,27550.0,CE,0.0,0.0,0.0,293.85,131.65,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-03-31,20000.0,CE,0.0,0.0,0.0,5090.05,6174.35,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-03-31,26000.0,CE,925.0,954.05,845.0,875.3,875.3,2313,46635.2375,877725,11100,2025-12-09
OPTIDX,NIFTY,2026-06-30,20000.0,CE,0.0,0.0,0.0,3829.5,6442.5,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-06-30,28000.0,CE,428.5,429.9,396.5,405.7,405.7,930,19816.3999,331500,-5325,2025-12-09
OPTIDX,NIFTY,2026-09-29,21000.0,CE,0.0,0.0,0.0,4967.05,5757.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26100.0,CE,610.05,635.45,576.6,590.3,590.3,172,2985.4513,7735,715,2025-12-09
OPTIDX,NIFTY,2028-12-26,23000.0,CE,0.0,0.0,0.0,6377.6,6576.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,25850.0,PE,0.0,0.0,0.0,310.2,293.5,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,24250.0,PE,0.0,0.0,0.0,18.9,6.2,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,25850.0,CE,405.9,405.9,358.45,371.7,371.7,27,460.25369,715,715,2025-12-09
OPTIDX,NIFTY,2026-01-06,26050.0,CE,265.0,298.1,254.95,263.3,263.3,94,1608.48762,2275,1885,2025-12-09
OPTIDX,NIFTY,2026-01-06,26300.0,CE,166.65,180.6,143.5,153.75,153.75,178,3061.56246,7930,2665,2025-12-09
OPTIDX,NIFTY,2026-01-06,27350.0,CE,19.95,21.6,14.0,14.0,20.95,17,302.444155,1170,975,2025-12-09
OPTIDX,NIFTY,2026-01-27,24650.0,CE,0.0,0.0,0.0,1435.55,1427.2,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24800.0,CE,1350.0,1410.55,1328.35,1398.3,1296.85,304,5173.44564,19695,19370,2025-12-09
OPTIDX,NIFTY,2026-01-27,26150.0,CE,394.8,421.1,356.9,374.95,374.95,106,1828.03036,10205,1300,2025-12-09
OPTIDX,NIFTY,2026-01-27,27250.0,CE,62.25,63.0,53.15,55.05,55.05,374,6638.61451,13130,-7995,2025-12-09
OPTIDX,NIFTY,2026-02-24,24450.0,CE,0.0,0.0,0.0,1951.65,1745.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,24500.0,CE,1800.0,1800.0,1800.0,1800.0,1702.25,1,17.095,520,65,2025-12-09
OPTIDX,NIFTY,2026-02-24,24850.0,CE,0.0,0.0,0.0,1693.3,1409.4,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,24900.0,CE,0.0,0.0,0.0,1597.35,1369.35,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,25800.0,CE,865.7,865.7,760.0,782.2,782.2,156,2695.46741,5655,3250,2025-12-09
OPTIDX,NIFTY,2030-06-25,28000.0,PE,0.0,0.0,0.0,1532.2,910.5,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,30000.0,PE,0.0,0.0,0.0,2352.75,1899.8,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-06-27,23000.0,PE,0.0,0.0,0.0,1399.25,178.65,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26000.0,CE,682.75,708.3,625.45,657.45,657.45,2106,36491.9399,147485,23465,2025-12-09
OPTIDX,NIFTY,2026-02-24,26900.0,CE,233.95,272.75,233.95,238.7,238.7,179,3158.59342,7345,3250,2025-12-09
OPTIDX,NIFTY,2026-02-24,27650.0,CE,100.25,100.25,78.65,88.95,88.95,108,1947.45814,6175,-3575,2025-12-09
OPTIDX,NIFTY,2025-12-30,27850.0,CE,5.7,6.9,4.1,4.6,4.6,51,1065.4554,4950,2175,2025-12-09
OPTIDX,NIFTY,2025-12-30,27450.0,CE,7.6,10.25,6.05,7.65,7.65,639,13159.6678,43800,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,25200.0,CE,824.1,875.0,742.35,809.35,809.35,534,10417.4427,74025,-600,2025-12-09
OPTIDX,NIFTY,2025-12-30,25050.0,CE,925.45,928.85,925.45,928.85,910.2,3,58.4487,1350,75,2025-12-09
OPTIDX,NIFTY,2025-12-09,25750.0,CE,145.0,190.75,50.5,91.0,25839.65,5134507,99510229.3,1086525,702000,2025-12-09
OPTIDX,NIFTY,2025-12-09,25500.0,CE,410.0,436.0,244.3,340.7,25839.65,104288,2019357.25,112125,-56475,2025-12-09
OPTIDX,NIFTY,2025-12-09,25800.0,CE,110.95,144.3,15.0,40.35,25839.65,19141889,371194339.0,5860575,4707300,2025-12-09
OPTIDX,NIFTY,2025-12-09,26000.0,CE,25.0,25.0,0.05,0.2,25839.65,18649591,363748305.0,9910575,-8023500,2025-12-09
OPTIDX,NIFTY,2025-12-09,26750.0,CE,1.5,2.55,0.05,0.1,25839.65,527773,10588913.0,1025325,-1038450,2025-12-09
OPTIDX,NIFTY,2025-12-09,27800.0,CE,0.95,1.5,0.05,0.05,25839.65,169995,3544494.04,1074375,-415875,2025-12-09
OPTIDX,NIFTY,2025-12-09,27900.0,CE,1.0,1.4,0.05,0.05,25839.65,147576,3088123.8,956250,-646200,2025-12-09
OPTIDX,NIFTY,2025-12-16,24350.0,CE,1540.1,1540.1,1534.3,1537.2,1537.2,2,38.8308,150,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,26050.0,CE,96.6,103.0,62.15,65.95,65.95,182732,3580989.43,1584825,791850,2025-12-09
OPTIDX,NIFTY,2026-02-24,27850.0,CE,65.85,65.85,65.85,65.85,90.2,1,18.1453025,780,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,26100.0,CE,92.65,92.65,48.5,51.65,51.65,442208,8676919.32,5760900,2650500,2025-12-09
OPTIDX,NIFTY,2025-12-16,27550.0,CE,2.45,3.05,1.15,1.45,1.45,1383,28578.0772,27600,300,2025-12-09
OPTIDX,NIFTY,2025-12-16,27600.0,CE,2.0,2.3,1.05,1.45,1.45,34333,710731.296,1341975,767325,2025-12-09
OPTIDX,NIFTY,2025-12-16,27750.0,CE,1.65,2.45,1.0,1.2,1.2,1352,28139.8159,33525,27075,2025-12-09
OPTIDX,NIFTY,2025-12-23,26350.0,CE,62.25,69.75,46.45,48.45,48.45,4199,83155.5008,94350,43350,2025-12-09
OPTIDX,NIFTY,2025-12-23,26950.0,CE,9.65,10.25,6.0,7.1,7.1,167,3376.41798,2325,1800,2025-12-09
OPTIDX,NIFTY,2025-12-23,27050.0,CE,6.0,9.6,5.3,5.55,5.55,168,3409.14446,18075,375,2025-12-09
OPTIDX,NIFTY,2025-12-30,24500.0,CE,1500.05,1530.0,1395.25,1468.3,1468.3,233,4537.45132,189600,-1875,2025-12-09
OPTIDX,NIFTY,2025-12-30,24650.0,CE,1313.85,1313.85,1313.85,1313.85,1279.05,1,19.4728875,375,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,24800.0,CE,1175.0,1260.0,1110.0,1182.7,1182.7,367,7155.82136,28575,-17025,2025-12-09
OPTIDX,NIFTY,2025-12-16,26450.0,CE,22.8,22.8,7.75,8.2,8.2,99065,1966092.12,1353525,668850,2025-12-09
OPTIDX,NIFTY,2026-01-06,25800.0,PE,239.3,242.0,174.0,192.05,192.05,89,1504.24114,2275,2275,2025-12-09
OPTIDX,NIFTY,2026-03-31,23000.0,CE,3399.0,3455.6,3343.25,3383.65,3383.65,101,2000.80005,98850,6225,2025-12-09
OPTIDX,NIFTY,2026-09-29,24000.0,CE,0.0,0.0,0.0,2671.85,3058.1,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,27750.0,PE,1913.5,1959.25,1913.5,1959.25,25839.65,2,44.5295625,75,75,2025-12-09
OPTIDX,NIFTY,2025-12-09,27800.0,PE,1960.35,2035.15,1960.35,2035.15,25839.65,2,44.696625,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,24500.0,PE,6.0,6.85,2.95,3.15,3.15,171818,3157727.49,4097700,2935275,2025-12-09
OPTIDX,NIFTY,2025-12-16,24800.0,PE,6.2,9.65,3.7,4.0,4.0,133385,2481496.37,1973775,1155900,2025-12-09
OPTIDX,NIFTY,2025-12-16,26300.0,PE,419.5,523.4,360.5,434.5,434.5,20867,418444.111,934425,177975,2025-12-09
OPTIDX,NIFTY,2025-12-16,27600.0,PE,1730.1,1730.1,1730.1,1730.1,1731.25,1,21.997575,225,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,24850.0,PE,13.05,18.7,9.0,9.75,9.75,253,4717.49448,8475,7425,2025-12-09
OPTIDX,NIFTY,2025-12-23,25950.0,PE,199.95,269.3,169.75,208.05,208.05,3390,66498.7274,67050,-4725,2025-12-09
