instrument,symbol,expiry,expiry_dt_final,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_int,chg_in_oi,timestamp
FUTSTK,NAUKRI,24-Feb-2026,2026-02-24,,,1371.0,1395.0,1371.0,1390.3,1392.4,18,93.87225,15750,5250,2025-12-09
FUTSTK,NAUKRI,30-Dec-2025,2025-12-30,,,1370.0,1381.9,1350.2,1378.9,1378.9,1961,10077.3067,7511250,-55125,2025-12-09
FUTSTK,NAUKRI,27-Jan-2026,2026-01-27,,,1375.4,1390.3,1360.0,1387.8,1387.8,316,1638.50025,160500,67125,2025-12-09
FUTSTK,NCC,30-Dec-2025,2025-12-30,,,162.0,164.71,160.32,163.6,163.6,1274,5596.03431,22739400,-291600,2025-12-09
FUTSTK,RECLTD,27-Jan-2026,2026-01-27,,,344.0,348.05,340.2,346.7,346.7,918,4421.2287,6168400,278600,2025-12-09
FUTSTK,RECLTD,24-Feb-2026,2026-02-24,,,346.2,347.9,340.0,346.75,346.75,170,821.2911,1132600,58800,2025-12-09
FUTSTK,RECLTD,30-Dec-2025,2025-12-30,,,342.0,346.4,338.0,344.75,344.75,5362,23423.7052,93160425,392700,2025-12-09
FUTSTK,SBICARD,24-Feb-2026,2026-02-24,,,870.0,871.0,862.25,870.4,870.4,17,117.9956,36800,2400,2025-12-09
FUTSTK,SBICARD,30-Dec-2025,2025-12-30,,,867.2,870.25,858.8,867.5,867.5,1720,11908.1748,15080000,206400,2025-12-09
FUTSTK,SBICARD,27-Jan-2026,2026-01-27,,,868.85,873.05,861.8,870.25,870.25,88,610.4852,652000,20000,2025-12-09
FUTSTK,TATATECH,30-Dec-2025,2025-12-30,,,649.95,657.0,642.35,653.8,653.8,1563,8135.9096,10900800,-132800,2025-12-09
FUTSTK,TATATECH,27-Jan-2026,2026-01-27,,,654.0,659.65,645.65,656.75,656.75,260,1359.6992,1060800,26400,2025-12-09
FUTSTK,TATATECH,24-Feb-2026,2026-02-24,,,652.15,662.0,649.4,661.0,659.7,36,189.0676,79200,12000,2025-12-09
FUTSTK,TORNTPHARM,30-Dec-2025,2025-12-30,,,3750.3,3790.0,3728.0,3774.7,3774.7,1136,10684.954,2469250,1500,2025-12-09
FUTSTK,TORNTPHARM,27-Jan-2026,2026-01-27,,,3768.7,3808.1,3745.7,3801.4,3801.4,23,217.8025,17250,1250,2025-12-09
FUTSTK,TORNTPHARM,24-Feb-2026,2026-02-24,,,3790.6,3790.6,3790.6,3790.6,3807.8,1,9.4765,2750,0,2025-12-09
FUTSTK,VBL,30-Dec-2025,2025-12-30,,,469.7,475.7,459.8,474.15,474.15,5885,28328.5738,40955925,547350,2025-12-09
FUTSTK,VBL,24-Feb-2026,2026-02-24,,,475.0,479.9,466.45,479.85,479.85,47,250.387875,119250,12375,2025-12-09
FUTSTK,VBL,27-Jan-2026,2026-01-27,,,476.15,478.0,462.55,476.75,476.75,413,2188.45743,1379250,68625,2025-12-09
FUTSTK,ABCAPITAL,24-Feb-2026,2026-02-24,,,371.5,373.5,363.5,364.05,364.05,76,867.3769,322400,52700,2025-12-10
FUTSTK,ABCAPITAL,27-Jan-2026,2026-01-27,,,368.65,371.5,361.2,362.15,362.15,369,4186.08345,1608900,158100,2025-12-10
FUTSTK,ABCAPITAL,30-Dec-2025,2025-12-30,,,367.9,369.85,359.0,360.05,360.05,3309,37355.1596,75686500,-796700,2025-12-10
FUTSTK,ADANIENSOL,27-Jan-2026,2026-01-27,,,991.2,1011.7,986.9,990.05,990.05,158,1067.80545,124200,-12150,2025-12-10
FUTSTK,ADANIENSOL,24-Feb-2026,2026-02-24,,,1006.0,1015.9,996.45,996.45,993.85,19,128.793712,65475,0,2025-12-10
FUTSTK,ADANIENSOL,30-Dec-2025,2025-12-30,,,983.15,1007.0,981.05,984.55,984.55,3183,21378.17,18569250,-165375,2025-12-10
FUTSTK,INDHOTEL,24-Feb-2026,2026-02-24,,,737.9,743.0,734.5,735.75,726.9,17,125.7285,112000,-3000,2025-12-10
FUTSTK,INDHOTEL,30-Dec-2025,2025-12-30,,,733.0,736.45,720.65,721.7,721.7,2798,20330.8905,25543000,45000,2025-12-10
FUTSTK,INDHOTEL,27-Jan-2026,2026-01-27,,,735.7,739.85,725.0,725.55,725.55,280,2041.162,888000,-17000,2025-12-10
FUTSTK,INDIANB,24-Feb-2026,2026-02-24,,,800.0,800.6,790.0,791.45,791.45,9,71.7,52000,8000,2025-12-10
FUTSTK,INDIANB,30-Dec-2025,2025-12-30,,,793.2,798.2,783.05,786.3,786.3,1914,15131.2505,11185000,-346000,2025-12-10
FUTSTK,INDIANB,27-Jan-2026,2026-01-27,,,800.65,802.6,787.1,788.85,788.85,54,428.8455,357000,8000,2025-12-10
FUTSTK,INOXWIND,27-Jan-2026,2026-01-27,,,125.71,127.88,119.3,120.76,120.76,530,2319.02528,4808375,539825,2025-12-10
FUTSTK,INOXWIND,30-Dec-2025,2025-12-30,,,124.99,127.28,118.59,120.04,120.04,5883,23536.3496,80972184,1187736,2025-12-10
FUTSTK,INOXWIND,24-Feb-2026,2026-02-24,,,126.75,128.3,119.96,121.14,121.14,117,511.373362,722150,196625,2025-12-10
FUTSTK,JINDALSTEL,24-Feb-2026,2026-02-24,,,1019.0,1028.0,1019.0,1026.0,1020.5,8,51.255,26875,1250,2025-12-10
FUTSTK,JINDALSTEL,27-Jan-2026,2026-01-27,,,1012.1,1024.1,1010.5,1015.4,1015.4,89,566.235,166875,3125,2025-12-10
FUTSTK,JINDALSTEL,30-Dec-2025,2025-12-30,,,1003.9,1018.9,1003.9,1010.8,1010.8,2039,12889.9681,12131875,-307500,2025-12-10
FUTSTK,MPHASIS,27-Jan-2026,2026-01-27,,,2904.6,2927.0,2867.8,2880.1,2880.1,59,470.3413,64625,3025,2025-12-10
FUTSTK,MPHASIS,30-Dec-2025,2025-12-30,,,2885.7,2910.0,2850.1,2861.6,2861.6,1396,11048.9016,6030475,-32725,2025-12-10
FUTSTK,MPHASIS,24-Feb-2026,2026-02-24,,,2918.0,2918.0,2918.0,2918.0,2890.4,1,8.0245,6875,275,2025-12-10
FUTSTK,NESTLEIND,30-Dec-2025,2025-12-30,,,1215.2,1226.8,1211.3,1214.2,1214.2,1276,7762.617,15937000,14000,2025-12-10
FUTSTK,NESTLEIND,24-Feb-2026,2026-02-24,,,1233.0,1238.0,1222.5,1224.4,1224.4,65,398.498,64000,14000,2025-12-10
FUTSTK,NESTLEIND,27-Jan-2026,2026-01-27,,,1225.5,1234.6,1219.3,1221.4,1221.4,157,959.9315,511000,33500,2025-12-10
FUTSTK,NTPC,30-Dec-2025,2025-12-30,,,320.75,324.4,320.55,322.1,322.1,4096,19832.943,86097000,-1188000,2025-12-10
FUTSTK,NTPC,24-Feb-2026,2026-02-24,,,322.05,325.95,322.05,323.95,323.95,64,311.40975,513000,55500,2025-12-10
FUTSTK,NTPC,27-Jan-2026,2026-01-27,,,323.9,326.0,322.25,324.0,324.0,356,1734.96675,5041500,241500,2025-12-10
FUTSTK,PRESTIGE,27-Jan-2026,2026-01-27,,,1649.1,1665.1,1628.6,1632.2,1632.2,46,340.7049,37800,3150,2025-12-10
FUTSTK,PRESTIGE,30-Dec-2025,2025-12-30,,,1640.0,1655.0,1615.0,1622.1,1622.1,1934,14188.4851,4186350,-7650,2025-12-10
FUTSTK,PRESTIGE,24-Feb-2026,2026-02-24,,,1661.2,1664.6,1643.6,1643.6,1643.6,4,29.8332,9000,1350,2025-12-10
FUTSTK,RBLBANK,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,309.0,305.5,0,0.0,98425,0,2025-12-10
FUTSTK,RBLBANK,27-Jan-2026,2026-01-27,,,308.05,310.2,304.6,305.05,305.05,108,1051.40601,1362075,114300,2025-12-10
FUTSTK,RBLBANK,30-Dec-2025,2025-12-30,,,305.65,308.6,302.65,303.45,303.45,2140,20759.4581,72821800,-327025,2025-12-10
FUTSTK,SHREECEM,27-Jan-2026,2026-01-27,,,26170.0,26290.0,25900.0,26000.0,26000.0,128,834.03375,21650,1075,2025-12-10
FUTSTK,SHREECEM,30-Dec-2025,2025-12-30,,,26165.0,26235.0,25770.0,25945.0,25945.0,1446,9393.69125,277325,4100,2025-12-10
FUTSTK,SHREECEM,24-Feb-2026,2026-02-24,,,26290.0,26290.0,26000.0,26115.0,26180.0,10,65.30875,1625,150,2025-12-10
FUTSTK,TATAELXSI,24-Feb-2026,2026-02-24,,,5053.0,5065.5,4925.0,4933.5,4933.5,105,522.443,26300,5000,2025-12-10
FUTSTK,TATAELXSI,27-Jan-2026,2026-01-27,,,5021.5,5046.5,4899.5,4907.5,4907.5,400,1980.319,125900,14000,2025-12-10
FUTSTK,TATAELXSI,30-Dec-2025,2025-12-30,,,4997.5,5017.0,4865.5,4880.5,4880.5,3103,15286.956,1873100,39600,2025-12-10
FUTSTK,TATASTEEL,24-Feb-2026,2026-02-24,,,163.94,166.15,163.3,164.79,164.79,133,1206.45965,2359500,313500,2025-12-10
FUTSTK,TATASTEEL,27-Jan-2026,2026-01-27,,,162.0,165.4,162.0,163.89,163.89,726,6541.326,19822000,1012000,2025-12-10
FUTSTK,TATASTEEL,30-Dec-2025,2025-12-30,,,161.24,164.46,161.24,162.96,162.96,6138,54987.5474,263362000,302500,2025-12-10
FUTSTK,TCS,24-Feb-2026,2026-02-24,,,3250.0,3258.0,3222.0,3226.7,3226.7,306,1732.03345,140525,17850,2025-12-10
FUTSTK,TCS,30-Dec-2025,2025-12-30,,,3226.5,3226.9,3189.8,3196.0,3196.0,9139,51227.8172,24357900,-344225,2025-12-10
FUTSTK,TCS,27-Jan-2026,2026-01-27,,,3240.0,3240.0,3203.0,3208.9,3208.9,1908,10737.2282,1790600,238700,2025-12-10
FUTSTK,AMBUJACEM,24-Feb-2026,2026-02-24,,,541.9,541.9,538.1,538.1,538.1,5,28.34055,177450,-1050,2025-12-10
FUTSTK,AMBUJACEM,30-Dec-2025,2025-12-30,,,534.95,538.0,530.55,531.65,531.65,1862,10449.2335,47751900,-140700,2025-12-10
FUTSTK,AMBUJACEM,27-Jan-2026,2026-01-27,,,539.5,540.8,533.65,534.65,534.65,89,502.194,1212750,7350,2025-12-10
FUTSTK,APLAPOLLO,30-Dec-2025,2025-12-30,,,1749.3,1768.2,1730.0,1740.6,1740.6,1998,12187.4595,7338800,177800,2025-12-10
FUTSTK,APLAPOLLO,24-Feb-2026,2026-02-24,,,1768.8,1768.8,1768.8,1768.8,1755.9,1,6.1908,38150,0,2025-12-10
FUTSTK,APLAPOLLO,27-Jan-2026,2026-01-27,,,1762.9,1775.0,1740.1,1750.0,1750.0,166,1018.5301,81200,10850,2025-12-10
FUTSTK,AUROPHARMA,27-Jan-2026,2026-01-27,,,1173.4,1195.9,1173.4,1181.9,1181.9,273,1777.644,436700,80300,2025-12-10
FUTSTK,AUROPHARMA,30-Dec-2025,2025-12-30,,,1169.6,1189.1,1168.1,1174.6,1174.6,2916,18898.3553,22066550,-110000,2025-12-10
FUTSTK,AUROPHARMA,24-Feb-2026,2026-02-24,,,1198.9,1200.0,1184.0,1192.0,1192.0,8,52.5184,16500,1100,2025-12-10
FUTIDX,BANKNIFTY,24-Feb-2026,2026-02-24,,,60288.8,60374.4,59890.0,59948.8,59948.8,560,10086.2783,38130,4020,2025-12-10
FUTIDX,BANKNIFTY,30-Dec-2025,2025-12-30,,,59556.0,59692.0,59150.0,59246.4,59246.4,23157,481154.831,1864730,111510,2025-12-10
FUTIDX,BANKNIFTY,27-Jan-2026,2026-01-27,,,59864.0,60000.0,59506.0,59572.0,59572.0,1857,33255.0036,194490,8880,2025-12-10
FUTSTK,BSE,24-Feb-2026,2026-02-24,,,2758.6,2758.6,2612.0,2619.0,2619.0,220,2212.03987,153375,28500,2025-12-10
FUTSTK,BSE,27-Jan-2026,2026-01-27,,,2736.8,2740.7,2594.8,2604.3,2604.3,1332,13299.2002,701625,89250,2025-12-10
FUTSTK,BSE,30-Dec-2025,2025-12-30,,,2712.6,2726.0,2579.0,2589.3,2589.3,13070,129647.144,10283625,276375,2025-12-10
FUTSTK,CDSL,27-Jan-2026,2026-01-27,,,1530.5,1535.0,1484.2,1489.1,1489.1,644,4607.58265,899650,107350,2025-12-10
FUTSTK,CDSL,30-Dec-2025,2025-12-30,,,1521.5,1527.0,1476.2,1481.9,1481.9,3283,23350.3454,8947100,44175,2025-12-10
FUTSTK,CDSL,24-Feb-2026,2026-02-24,,,1535.0,1540.0,1492.5,1496.4,1496.4,76,546.1607,123025,19475,2025-12-10
FUTSTK,CONCOR,27-Jan-2026,2026-01-27,,,511.6,518.05,507.75,509.0,509.0,213,1370.23875,2052500,73750,2025-12-10
FUTSTK,CONCOR,24-Feb-2026,2026-02-24,,,513.45,518.0,510.0,510.0,510.0,26,166.875,295000,8750,2025-12-10
FUTSTK,CONCOR,30-Dec-2025,2025-12-30,,,512.05,515.55,504.3,505.9,505.9,1940,12357.1856,37426250,382500,2025-12-10
FUTSTK,DALBHARAT,27-Jan-2026,2026-01-27,,,1994.5,1994.5,1947.8,1957.9,1957.9,65,415.199525,55575,1625,2025-12-10
FUTSTK,DALBHARAT,30-Dec-2025,2025-12-30,,,1975.7,1986.0,1940.1,1948.2,1948.2,1402,8920.44952,2319850,-48750,2025-12-10
FUTSTK,DALBHARAT,24-Feb-2026,2026-02-24,,,1965.6,1965.6,1965.4,1965.4,1967.0,2,12.77575,5200,-650,2025-12-10
FUTSTK,EICHERMOT,27-Jan-2026,2026-01-27,,,7215.0,7365.0,7210.5,7304.0,7304.0,829,6051.628,100800,30000,2025-12-10
FUTSTK,EICHERMOT,30-Dec-2025,2025-12-30,,,7185.0,7330.5,7144.5,7262.0,7262.0,5932,75473.6158,3058825,-700,2025-12-10
FUTSTK,EICHERMOT,24-Feb-2026,2026-02-24,,,7270.0,7401.0,7270.0,7345.0,7345.0,116,852.9335,14100,4600,2025-12-10
FUTSTK,INDIGO,27-Jan-2026,2026-01-27,,,5023.0,5030.0,4839.5,4853.5,4853.5,3813,28081.5405,790800,118500,2025-12-10
FUTSTK,INDIGO,24-Feb-2026,2026-02-24,,,5000.0,5049.0,4866.0,4883.0,4883.0,702,5195.1405,173700,31200,2025-12-10
FUTSTK,INDIGO,30-Dec-2025,2025-12-30,,,5028.0,5028.0,4811.5,4827.5,4827.5,37771,277033.333,11321400,337200,2025-12-10
FUTSTK,IRCTC,24-Feb-2026,2026-02-24,,,677.1,678.3,672.0,674.1,674.1,44,260.001437,255500,3500,2025-12-10
FUTSTK,IRCTC,30-Dec-2025,2025-12-30,,,675.75,675.75,666.6,669.15,669.15,1120,6576.48512,18105500,-17500,2025-12-10
FUTSTK,IRCTC,27-Jan-2026,2026-01-27,,,676.4,679.55,670.6,673.0,673.0,188,1111.24956,1630125,14000,2025-12-10
FUTSTK,JIOFIN,24-Feb-2026,2026-02-24,,,298.3,299.55,294.1,295.35,295.35,182,1269.50877,2512150,237350,2025-12-10
FUTSTK,JIOFIN,30-Dec-2025,2025-12-30,,,295.7,296.25,290.3,291.7,291.7,5259,36237.7802,142741350,-133950,2025-12-10
FUTSTK,JIOFIN,27-Jan-2026,2026-01-27,,,297.4,298.2,292.1,293.6,293.6,1361,9442.2577,12936750,2317100,2025-12-10
FUTSTK,KAYNES,24-Feb-2026,2026-02-24,,,4421.5,4555.0,3921.0,3943.0,3943.0,554,2280.8925,78900,26500,2025-12-10
FUTSTK,KAYNES,30-Dec-2025,2025-12-30,,,4450.0,4527.0,3872.0,3897.5,3897.5,43524,179253.431,3321600,-123400,2025-12-10
FUTSTK,KAYNES,27-Jan-2026,2026-01-27,,,4420.0,4550.0,3896.0,3918.0,3918.0,4511,18610.725,317700,81000,2025-12-10
FUTSTK,KEI,24-Feb-2026,2026-02-24,,,3956.0,3956.0,3945.0,3948.7,3948.7,3,20.730675,2450,175,2025-12-10
FUTSTK,KEI,30-Dec-2025,2025-12-30,,,4109.9,4116.5,3928.9,3946.5,3946.5,2008,14035.2068,1113175,41825,2025-12-10
FUTSTK,KEI,27-Jan-2026,2026-01-27,,,4104.5,4104.5,3931.8,3943.0,3943.0,340,2369.42545,53375,29400,2025-12-10
FUTSTK,MFSL,30-Dec-2025,2025-12-30,,,1702.3,1721.3,1691.4,1703.4,1703.4,1728,11807.8676,7648800,-72000,2025-12-10
FUTSTK,MFSL,27-Jan-2026,2026-01-27,,,1707.1,1730.0,1707.1,1709.8,1709.8,48,329.8444,64800,800,2025-12-10
FUTSTK,MFSL,24-Feb-2026,2026-02-24,,,1725.0,1735.0,1721.4,1721.4,1721.4,5,34.5676,6800,800,2025-12-10
FUTSTK,NYKAA,30-Dec-2025,2025-12-30,,,254.95,257.5,247.25,248.35,248.35,2253,17702.4203,55596875,153125,2025-12-10
FUTSTK,NYKAA,27-Jan-2026,2026-01-27,,,255.65,256.5,247.25,247.85,247.85,166,1302.31406,1312500,128125,2025-12-10
FUTSTK,NYKAA,24-Feb-2026,2026-02-24,,,256.05,256.05,247.0,247.25,247.25,8,62.39375,112500,12500,2025-12-10
FUTSTK,PAGEIND,27-Jan-2026,2026-01-27,,,37245.0,37500.0,36670.0,36755.0,36755.0,120,665.53275,10110,930,2025-12-10
FUTSTK,PAGEIND,24-Feb-2026,2026-02-24,,,37405.0,37405.0,36615.0,36690.0,36690.0,21,116.427,1845,210,2025-12-10
FUTSTK,PAGEIND,30-Dec-2025,2025-12-30,,,37100.0,37525.0,36720.0,36800.0,36800.0,1009,5601.55725,244710,-375,2025-12-10
FUTSTK,PERSISTENT,24-Feb-2026,2026-02-24,,,6414.0,6423.0,6100.0,6111.0,6111.0,58,361.0155,8900,1900,2025-12-10
FUTSTK,PERSISTENT,30-Dec-2025,2025-12-30,,,6389.0,6389.0,6041.0,6061.0,6061.0,7176,44230.793,2162100,99100,2025-12-10
FUTSTK,PERSISTENT,27-Jan-2026,2026-01-27,,,6395.0,6409.5,6076.5,6089.5,6089.5,328,2029.4885,39200,6900,2025-12-10
FUTSTK,PNBHOUSING,27-Jan-2026,2026-01-27,,,888.4,898.75,887.9,891.15,891.15,54,312.925925,263900,2600,2025-12-10
FUTSTK,PNBHOUSING,30-Dec-2025,2025-12-30,,,882.85,894.15,881.95,886.0,886.0,1971,11347.6714,15144350,-339300,2025-12-10
FUTSTK,PNBHOUSING,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,898.4,894.5,0,0.0,18200,0,2025-12-10
FUTSTK,SBILIFE,27-Jan-2026,2026-01-27,,,2020.0,2049.9,2014.5,2035.0,2035.0,219,1670.92087,207000,9375,2025-12-10
FUTSTK,SBILIFE,24-Feb-2026,2026-02-24,,,2029.1,2059.9,2029.1,2045.9,2045.9,50,383.784375,51375,4875,2025-12-10
FUTSTK,SBILIFE,30-Dec-2025,2025-12-30,,,2015.0,2037.0,2001.2,2023.2,2023.2,2093,15873.1147,7480875,36000,2025-12-10
FUTSTK,TIINDIA,24-Feb-2026,2026-02-24,,,2751.9,2788.1,2658.6,2658.6,2658.6,36,197.8604,16800,600,2025-12-10
FUTSTK,TIINDIA,27-Jan-2026,2026-01-27,,,2698.0,2775.8,2636.9,2646.1,2646.1,224,1219.3554,91800,12200,2025-12-10
FUTSTK,TIINDIA,30-Dec-2025,2025-12-30,,,2685.1,2765.5,2621.2,2632.8,2632.8,5124,27743.628,3009400,77200,2025-12-10
FUTSTK,TITAN,27-Jan-2026,2026-01-27,,,3883.5,3890.7,3860.7,3874.4,3874.4,147,996.386825,393225,6300,2025-12-10
FUTSTK,TITAN,24-Feb-2026,2026-02-24,,,3895.4,3909.0,3884.5,3897.0,3897.0,57,388.936275,94325,1925,2025-12-10
FUTSTK,TITAN,30-Dec-2025,2025-12-30,,,3862.4,3866.0,3836.0,3852.2,3852.2,3551,23935.6362,9122050,-165200,2025-12-10
FUTSTK,TRENT,30-Dec-2025,2025-12-30,,,4109.7,4153.8,4019.6,4026.8,4026.8,7089,28891.229,8285100,-22800,2025-12-10
FUTSTK,TRENT,27-Jan-2026,2026-01-27,,,4150.4,4176.7,4045.4,4050.3,4050.3,807,3300.7424,556400,26500,2025-12-10
FUTSTK,TRENT,24-Feb-2026,2026-02-24,,,4197.9,4198.0,4073.3,4076.1,4076.1,173,712.3024,80300,2800,2025-12-10
FUTSTK,UNIONBANK,30-Dec-2025,2025-12-30,,,150.49,151.55,147.3,148.1,148.1,2603,17166.6538,75034725,-1393875,2025-12-10
FUTSTK,UNIONBANK,27-Jan-2026,2026-01-27,,,150.81,151.8,147.88,148.42,148.42,242,1599.50563,5451600,132750,2025-12-10
FUTSTK,UNIONBANK,24-Feb-2026,2026-02-24,,,151.98,151.98,149.4,149.9,149.9,11,73.17888,579675,30975,2025-12-10
FUTSTK,YESBANK,27-Jan-2026,2026-01-27,,,22.26,22.39,21.87,21.9,21.9,411,2823.02786,94512900,4291800,2025-12-10
FUTSTK,YESBANK,30-Dec-2025,2025-12-30,,,22.06,22.26,21.73,21.77,21.77,2455,16751.3898,1010656700,4447300,2025-12-10
FUTSTK,YESBANK,24-Feb-2026,2026-02-24,,,22.43,22.5,22.01,22.06,22.06,58,400.80125,10356300,373200,2025-12-10
FUTSTK,ABB,30-Dec-2025,2025-12-30,,,5117.5,5205.0,5113.5,5157.5,5157.5,2239,14450.0187,2618875,-10625,2025-12-10
FUTSTK,ABB,27-Jan-2026,2026-01-27,,,5130.0,5224.0,5130.0,5173.5,5173.5,364,2355.1725,123375,31000,2025-12-10
FUTSTK,ABB,24-Feb-2026,2026-02-24,,,5188.0,5240.0,5188.0,5197.0,5197.0,8,52.06,15250,0,2025-12-10
FUTSTK,BDL,30-Dec-2025,2025-12-30,,,1430.4,1439.3,1382.6,1400.0,1400.0,4547,20766.5061,4023825,-279500,2025-12-10
FUTSTK,BDL,24-Feb-2026,2026-02-24,,,1440.2,1440.2,1400.0,1410.6,1410.6,47,232.95685,59850,7000,2025-12-10
FUTSTK,BDL,27-Jan-2026,2026-01-27,,,1442.0,1442.0,1390.6,1408.9,1408.9,417,2061.192,389550,31850,2025-12-10
FUTSTK,BEL,27-Jan-2026,2026-01-27,,,393.9,394.8,389.1,390.65,390.65,1846,10303.0385,11543925,1822575,2025-12-10
FUTSTK,BEL,24-Feb-2026,2026-02-24,,,395.0,396.75,391.1,392.75,392.75,166,930.79575,1288200,102600,2025-12-10
FUTSTK,BEL,30-Dec-2025,2025-12-30,,,391.0,392.9,386.6,388.15,388.15,8266,45847.0586,106917750,-2362650,2025-12-10
FUTSTK,BHEL,27-Jan-2026,2026-01-27,,,280.05,283.6,277.1,277.85,277.85,275,2019.99787,2438625,144375,2025-12-10
FUTSTK,BHEL,24-Feb-2026,2026-02-24,,,281.15,284.55,279.0,279.65,279.65,37,272.13375,469875,5250,2025-12-10
FUTSTK,BHEL,30-Dec-2025,2025-12-30,,,278.5,282.0,275.45,276.35,276.35,4290,31302.0015,57983625,714000,2025-12-10
FUTSTK,CGPOWER,30-Dec-2025,2025-12-30,,,669.5,680.8,664.5,666.7,666.7,3468,19848.2514,14858000,-749700,2025-12-10
FUTSTK,CGPOWER,24-Feb-2026,2026-02-24,,,683.15,685.5,674.0,674.0,673.1,15,86.940125,68850,0,2025-12-10
FUTSTK,CGPOWER,27-Jan-2026,2026-01-27,,,671.0,684.2,669.0,669.7,669.7,211,1216.11072,637500,43350,2025-12-10
FUTSTK,GMRAIRPORT,27-Jan-2026,2026-01-27,,,101.36,101.43,99.05,99.44,99.44,215,1503.37964,7672500,592875,2025-12-10
FUTSTK,GMRAIRPORT,24-Feb-2026,2026-02-24,,,101.24,101.41,100.2,100.2,99.69,15,105.566625,2099475,13950,2025-12-10
FUTSTK,GMRAIRPORT,30-Dec-2025,2025-12-30,,,101.0,101.0,98.45,98.75,98.75,2293,15906.1917,168188175,-1757700,2025-12-10
FUTSTK,HAL,24-Feb-2026,2026-02-24,,,4362.8,4366.0,4320.1,4341.1,4341.1,85,553.36245,116250,2850,2025-12-10
FUTSTK,HAL,27-Jan-2026,2026-01-27,,,4358.1,4359.8,4308.5,4329.5,4329.5,555,3602.92035,769050,16200,2025-12-10
FUTSTK,HAL,30-Dec-2025,2025-12-30,,,4322.3,4345.9,4282.6,4302.3,4302.3,5164,33327.5076,9320400,-94050,2025-12-10
FUTSTK,HCLTECH,27-Jan-2026,2026-01-27,,,1666.0,1676.7,1662.5,1666.4,1666.4,189,1104.054,648550,12250,2025-12-10
FUTSTK,HCLTECH,30-Dec-2025,2025-12-30,,,1675.0,1679.0,1664.3,1669.6,1669.6,3318,19400.7744,16601200,-31500,2025-12-10
FUTSTK,HCLTECH,24-Feb-2026,2026-02-24,,,1683.0,1684.1,1673.5,1677.6,1677.6,58,340.8272,67900,16100,2025-12-10
FUTSTK,JUBLFOOD,30-Dec-2025,2025-12-30,,,592.1,592.1,583.0,584.75,584.75,1375,10079.4475,17835000,103750,2025-12-10
FUTSTK,JUBLFOOD,27-Jan-2026,2026-01-27,,,590.55,593.0,586.8,588.4,588.4,94,693.309375,640000,10000,2025-12-10
FUTSTK,JUBLFOOD,24-Feb-2026,2026-02-24,,,597.0,597.0,590.7,592.0,592.0,11,81.63,85000,3750,2025-12-10
FUTSTK,OBEROIRLTY,30-Dec-2025,2025-12-30,,,1627.4,1649.4,1609.9,1617.6,1617.6,3122,17818.0292,4456550,-31150,2025-12-10
FUTSTK,OBEROIRLTY,24-Feb-2026,2026-02-24,,,1636.0,1644.2,1609.4,1609.4,1645.1,5,28.4298,10850,700,2025-12-10
FUTSTK,OBEROIRLTY,27-Jan-2026,2026-01-27,,,1630.2,1645.0,1607.0,1611.7,1611.7,233,1328.1947,170450,20650,2025-12-10
FUTSTK,ONGC,24-Feb-2026,2026-02-24,,,241.36,241.97,240.6,241.14,241.14,59,320.259825,596250,96750,2025-12-10
FUTSTK,ONGC,27-Jan-2026,2026-01-27,,,242.35,242.35,240.6,241.28,241.28,161,874.403775,2916000,83250,2025-12-10
FUTSTK,ONGC,30-Dec-2025,2025-12-30,,,240.5,240.96,239.0,239.77,239.77,1871,10098.7371,92526750,-24750,2025-12-10
FUTSTK,PNB,27-Jan-2026,2026-01-27,,,119.24,120.23,117.69,118.04,118.04,473,4491.9128,19312000,904000,2025-12-10
FUTSTK,PNB,24-Feb-2026,2026-02-24,,,119.71,120.66,118.38,118.69,118.69,57,544.6744,3688000,72000,2025-12-10
FUTSTK,PNB,30-Dec-2025,2025-12-30,,,118.67,119.48,117.0,117.38,117.38,4694,44330.1208,207336000,968000,2025-12-10
FUTSTK,POWERGRID,27-Jan-2026,2026-01-27,,,268.35,270.0,267.45,267.95,267.95,516,2633.96145,4848800,699200,2025-12-10
FUTSTK,POWERGRID,30-Dec-2025,2025-12-30,,,266.9,268.5,265.5,266.5,266.5,2851,14456.9993,70043500,-590900,2025-12-10
FUTSTK,POWERGRID,24-Feb-2026,2026-02-24,,,267.0,269.05,266.55,267.1,267.1,112,569.3426,583300,77900,2025-12-10
FUTSTK,SONACOMS,27-Jan-2026,2026-01-27,,,484.05,489.6,474.1,475.8,475.8,211,1243.29843,373625,93100,2025-12-10
FUTSTK,SONACOMS,30-Dec-2025,2025-12-30,,,480.45,487.45,470.25,472.65,472.65,1498,7500.2739,13211100,2100,2025-12-10
FUTSTK,SONACOMS,24-Feb-2026,2026-02-24,,,485.35,491.0,478.5,478.5,477.0,17,100.985937,67375,12250,2025-12-10
FUTSTK,AXISBANK,30-Dec-2025,2025-12-30,,,1284.6,1287.6,1274.1,1281.8,1281.8,6453,51648.7662,69241250,-500625,2025-12-10
FUTSTK,AXISBANK,24-Feb-2026,2026-02-24,,,1297.0,1302.2,1290.6,1297.1,1297.1,85,688.05125,210000,28750,2025-12-10
